id,postcode,"woonplaats","alternatieve_schrijfwijzen","gemeente","provincie","netnummer",latitude,longitude,"soort"
2369,5633,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.493898,5.5044753,"Adres"
2370,5641,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4453975,5.5274803,"Adres"
2371,5642,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4394078,5.5148856,"Adres"
2372,5643,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4242118,5.5021076,"Adres"
2373,5644,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4131558,5.4852794,"Adres"
2374,5645,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4248332,5.5168847,"Adres"
2375,5646,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4119452,5.5110766,"Adres"
2376,5647,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4238391,5.5240162,"Adres"
2377,5651,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.457903,5.42896,"Adres"
2378,5652,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4364284,5.4377862,"Adres"
2379,5653,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4243143,5.4435516,"Adres"
2380,5654,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4220348,5.4642495,"Adres"
2381,5655,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4115715,5.4345597,"Adres"
2382,5656,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4119023,5.4557574,"Adres"
2383,5657,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4492486,5.3882374,"Adres"
2384,5658,"Eindhoven","","Eindhoven","Noord-Brabant","040",51.4403803,5.4092813,"Adres"
2385,5660,"Geldrop","","Geldrop-Mierlo","Noord-Brabant","040",51.4478557,5.490054,"Postbus"
2386,5661,"Geldrop","","Geldrop-Mierlo","Noord-Brabant","040",51.4134885,5.5341748,"Adres"
2387,5662,"Geldrop","","Geldrop-Mierlo","Noord-Brabant","040",51.4272975,5.5483258,"Adres"
2388,5663,"Geldrop","","Geldrop-Mierlo","Noord-Brabant","040",51.4128781,5.547082,"Adres"
2389,5664,"Geldrop","","Geldrop-Mierlo","Noord-Brabant","040",51.4174812,5.5610329,"Adres"
2390,5665,"Geldrop","","Geldrop-Mierlo","Noord-Brabant","040",51.4165601,5.580405,"Adres"
2391,5666,"Geldrop","","Geldrop-Mierlo","Noord-Brabant","040",51.4260714,5.5741596,"Adres"
2392,5667,"Geldrop","","Geldrop-Mierlo","Noord-Brabant","040",51.4331289,5.5641591,"Adres"
2393,5670,"Nuenen","","Nuenen, Gerwen en Nederwetten","Noord-Brabant","040",51.4478557,5.490054,"Postbus"
2394,5671,"Nuenen","","Nuenen, Gerwen en Nederwetten","Noord-Brabant","040",51.4761009,5.5466357,"Adres"
2395,5672,"Nuenen","","Nuenen, Gerwen en Nederwetten","Noord-Brabant","040",51.4653555,5.551021,"Adres"
2396,5673,"Nuenen","","Nuenen, Gerwen en Nederwetten","Noord-Brabant","040",51.4699615,5.5649967,"Adres"
2397,5674,"Nuenen","","Nuenen, Gerwen en Nederwetten","Noord-Brabant","040",51.4942205,5.5535147,"Adres"
2398,5680,"Best","","Best","Noord-Brabant","0499",51.4362766,5.4245307,"Postbus"
2399,5681,"Best","","Best","Noord-Brabant","0499",51.5217698,5.4153372,"Adres"
2400,5682,"Best","","Best","Noord-Brabant","0499",51.5260186,5.3802988,"Adres"
2401,5683,"Best","","Best","Noord-Brabant","0499",51.498409,5.407535,"Adres"
2402,5684,"Best","","Best","Noord-Brabant","0499",51.513694,5.361629,"Adres"
2403,5685,"Best","","Best","Noord-Brabant","0499",51.4998935,5.3752502,"Adres"
2404,5688,"Oirschot","","Oirschot","Noord-Brabant","0499",51.5320155,5.306528,"Adres + Postbus"
2405,5689,"Oirschot","","Oirschot","Noord-Brabant","0499",51.4981522,5.31227,"Adres"
2406,5690,"Son","","Son en Breugel","Noord-Brabant","0499",51.5244947,5.4824473,"Postbus"
2407,5691,"Son","","Son en Breugel","Noord-Brabant","0499",51.5248957,5.4616253,"Adres"
2408,5692,"Son","","Son en Breugel","Noord-Brabant","0499",51.5009357,5.4667096,"Adres"
2409,5694,"Breugel","","Son en Breugel","Noord-Brabant","0499",51.5184209,5.5117846,"Adres"
2410,5700,"Helmond","","Helmond","Noord-Brabant","0492",51.4961325,5.667027,"Postbus"
2411,5701,"Helmond","","Helmond","Noord-Brabant","0492",51.4809669,5.6652652,"Adres"
2412,5702,"Helmond","","Helmond","Noord-Brabant","0492",51.4969392,5.6619709,"Adres"
2413,5703,"Helmond","","Helmond","Noord-Brabant","0492",51.4841754,5.6806456,"Adres"
2414,5704,"Helmond","","Helmond","Noord-Brabant","0492",51.455444,5.7025839,"Adres"
2415,5705,"Helmond","","Helmond","Noord-Brabant","0492",51.4671368,5.6788041,"Adres"
2416,5706,"Helmond","","Helmond","Noord-Brabant","0492",51.4591994,5.6248852,"Adres"
2417,5707,"Helmond","","Helmond","Noord-Brabant","0492",51.4898903,5.6441765,"Adres"
2418,5708,"Helmond","","Helmond","Noord-Brabant","0492",51.481315,5.6032052,"Adres"
2419,5709,"Helmond","","Helmond","Noord-Brabant","0492",51.4873818,5.6960332,"Adres"
2420,5710,"Someren","","Someren","Noord-Brabant","0493",51.3913081,5.7093737,"Postbus"
2421,5711,"Someren","","Someren","Noord-Brabant","0493",51.392245,5.7027101,"Adres"
2422,5712,"Someren","","Someren","Noord-Brabant","0493",51.3554596,5.7017038,"Adres"
2423,5715,"Lierop","","Someren","Noord-Brabant","0492",51.4191765,5.6821138,"Adres + Postbus"
2424,5720,"Asten","","Asten","Noord-Brabant","0493",51.3913081,5.7093737,"Postbus"
2425,5721,"Asten","","Asten","Noord-Brabant","0493",51.4029943,5.7440776,"Adres"
2426,5724,"Ommel","","Asten","Noord-Brabant","0493",51.4231409,5.7476111,"Adres"
2427,5725,"Heusden","Heusden gem Asten","Asten","Noord-Brabant","0493",51.3828656,5.7649501,"Adres"
2428,5730,"Mierlo","","Geldrop-Mierlo","Noord-Brabant","0492",51.4275926,5.5681558,"Postbus"
2429,5731,"Mierlo","","Geldrop-Mierlo","Noord-Brabant","0492",51.4389663,5.6200096,"Adres"
2430,5735,"Aarle-Rixtel","AARLE RIXTEL","Laarbeek","Noord-Brabant","0492",51.5096192,5.6364183,"Adres + Postbus"
2431,5737,"Lieshout","","Laarbeek","Noord-Brabant","0499",51.5197504,5.5945613,"Adres + Postbus"
2432,5738,"Mariahout","","Laarbeek","Noord-Brabant","0499",51.5397618,5.5714891,"Adres"
2433,5740,"Beek en Donk","","Laarbeek","Noord-Brabant","0492",51.538654,5.628708,"Postbus"
2434,5741,"Beek en Donk","","Laarbeek","Noord-Brabant","0492",51.5394924,5.6302688,"Adres"
2435,5750,"Deurne","","Deurne","Noord-Brabant","0493",51.4638061,5.7945788,"Postbus"
2436,5751,"Deurne","","Deurne","Noord-Brabant","0493",51.464512,5.7863171,"Adres"
2437,5752,"Deurne","","Deurne","Noord-Brabant","0493",51.4829318,5.7868694,"Adres"
2438,5753,"Deurne","","Deurne","Noord-Brabant","0493",51.4392773,5.817104,"Adres"
2439,5754,"Deurne","","Deurne","Noord-Brabant","0493",51.4643821,5.8420356,"Adres"
2440,5756,"Vlierden","","Deurne","Noord-Brabant","0493",51.4445635,5.7596074,"Adres"
2441,5757,"Liessel","","Deurne","Noord-Brabant","0493",51.4141759,5.821055,"Adres + Postbus"
2442,5758,"Neerkant","","Deurne","Noord-Brabant","077",51.3684598,5.8667024,"Adres"
2443,5759,"Helenaveen","","Deurne","Noord-Brabant","0493",51.3907101,5.917854,"Adres"
2444,5760,"Bakel","","Gemert-Bakel","Noord-Brabant","0492",51.5540985,5.6828569,"Postbus"
2445,5761,"Bakel","","Gemert-Bakel","Noord-Brabant","0492",51.5045426,5.7401648,"Adres"
2446,5763,"Milheeze","","Gemert-Bakel","Noord-Brabant","0492",51.5038039,5.7800695,"Adres"
2447,5764,"Rips","","Gemert-Bakel","Noord-Brabant","0493",51.5504737,5.807514,"Adres"
2448,5766,"Griendtsveen","","Horst aan de Maas","Limburg","0493",51.4421994,5.8912113,"Adres"
2449,5768,"Meijel","MEYEL","Peel en Maas","Limburg","077",51.3440883,5.8908029,"Adres + Postbus"
2450,5800,"Venray","","Venray","Limburg","0478",51.524712,5.9748704,"Postbus"
2451,5801,"Venray","","Venray","Limburg","0478",51.5272961,5.9540026,"Adres"
2452,5802,"Venray","","Venray","Limburg","0478",51.521472,5.9906455,"Adres"
2453,5803,"Venray","","Venray","Limburg","0478",51.5332973,5.9915451,"Adres"
2454,5804,"Venray","","Venray","Limburg","0478",51.5475119,5.9715216,"Adres"
2455,5807,"Oostrum","","Venray","Limburg","0478",51.528588,6.0161961,"Adres"
2456,5808,"Oirlo","","Venray","Limburg","0478",51.5148307,6.0331578,"Adres"
2457,5809,"Leunen","","Venray","Limburg","0478",51.508274,5.9796526,"Adres"
2458,5811,"Castenray","","Venray","Limburg","0478",51.4891704,6.0358747,"Adres"
2459,5812,"Heide","","Venray","Limburg","0478",51.5049224,5.9503411,"Adres"
2460,5813,"Ysselsteyn","","Venray","Limburg","0478",51.4898334,5.8968362,"Adres"
2461,5814,"Veulen","","Venray","Limburg","0478",51.4828482,5.9554233,"Adres"
2462,5815,"Merselo","","Venray","Limburg","0478",51.5297637,5.9283115,"Adres"
2463,5816,"Vredepeel","","Venray","Limburg","0478",51.541458,5.8691665,"Adres"
2464,5817,"Smakt","","Venray","Limburg","0478",51.5681813,6.0045218,"Adres"
2465,5821,"Vierlingsbeek","","Boxmeer","Noord-Brabant","0478",51.5964371,6.0071434,"Adres"
2466,5823,"Maashees","","Boxmeer","Noord-Brabant","0478",51.5701118,6.03481,"Adres"
2467,5824,"Holthees","","Boxmeer","Noord-Brabant","0478",51.5740303,6.0084241,"Adres"
2468,5825,"Overloon","","Boxmeer","Noord-Brabant","0478",51.5715151,5.9476477,"Adres"
2469,5826,"Groeningen","","Boxmeer","Noord-Brabant","0478",51.6096284,5.9968846,"Adres"
2470,5827,"Vortum-Mullem","VORTUM MULLEM","Boxmeer","Noord-Brabant","0485",51.6209888,5.9787141,"Adres"
2471,5830,"Boxmeer","","Boxmeer","Noord-Brabant","0485",51.6480194,5.9442034,"Postbus"
2472,5831,"Boxmeer","","Boxmeer","Noord-Brabant","0485",51.6452689,5.9566657,"Adres"
2473,5835,"Beugen","","Boxmeer","Noord-Brabant","0485",51.6729024,5.9373811,"Adres"
2474,5836,"Sambeek","","Boxmeer","Noord-Brabant","0485",51.6356817,5.9650533,"Adres"
2475,5840,"Oploo","","Sint Anthonis","Noord-Brabant","0485",51.6423026,5.7721034,"Postbus"
2476,5841,"Oploo","","Sint Anthonis","Noord-Brabant","0485",51.6083434,5.8751423,"Adres"
2477,5843,"Westerbeek","","Sint Anthonis","Noord-Brabant","0485",51.5824394,5.8639128,"Adres"
2478,5844,"Stevensbeek","","Sint Anthonis","Noord-Brabant","0485",51.6034193,5.9160981,"Adres"
2479,5845,"Sint Anthonis","ST ANTHONIS","Sint Anthonis","Noord-Brabant","0485",51.6271613,5.8851934,"Adres + Postbus"
2480,5846,"Ledeacker","","Sint Anthonis","Noord-Brabant","0485",51.6362282,5.8746627,"Adres"
2481,5851,"Afferden","","Bergen","Flevoland","0485",52.5279781,5.5953508,"Adres"
2482,5853,"Siebengewald","","Bergen","Limburg","0485",51.6499329,6.1054976,"Adres"
2483,5854,"Bergen","Bergen (L.)","Bergen","Limburg","0485",51.5998657,6.0329977,"Adres + Postbus"
2484,5855,"Well","","Bergen","Limburg","0478",51.5490028,6.0898146,"Adres"
2485,5856,"Wellerlooi","","Bergen","Limburg","0478",51.5348134,6.1368845,"Adres"
2486,5861,"Wanssum","","Venray","Limburg","0478",51.5363948,6.0756528,"Adres"
2487,5862,"Geysteren","","Horst aan de Maas","Limburg","0478",51.550566,6.0499585,"Adres"
2488,5863,"Blitterswijck","BLITTERSWYCK","Venray","Limburg","0478",51.5317535,6.1089177,"Adres"
2489,5864,"Meerlo","","Horst aan de Maas","Limburg","0478",51.5135768,6.0854637,"Adres"
2490,5865,"Tienray","","Horst aan de Maas","Limburg","0478",51.4953398,6.0926863,"Adres"
2491,5866,"Swolgen","","Horst aan de Maas","Limburg","0478",51.4920154,6.1173012,"Adres"
2492,5871,"Broekhuizenvorst","","Horst aan de Maas","Limburg","077",51.4950867,6.1569232,"Adres"
2493,5872,"Broekhuizen","","Horst aan de Maas","Limburg","077",51.4861249,6.1636824,"Adres"
2494,5900,"Venlo","","Venlo","Limburg","077",51.3669066,6.1680878,"Postbus"
2495,5902,"Venlo","","Venlo","Limburg","077",51.3669066,6.1680878,"Postbus"
2496,5911,"Venlo","","Venlo","Limburg","077",51.3723862,6.1721338,"Adres"
2497,5912,"Venlo","","Venlo","Limburg","077",51.3557324,6.1635087,"Adres"
2498,5913,"Venlo","","Venlo","Limburg","077",51.3696235,6.1995,"Adres"
2499,5914,"Venlo","","Venlo","Limburg","077",51.3869562,6.1704266,"Adres"
2500,5915,"Venlo","","Venlo","Limburg","077",51.3567885,6.1933512,"Adres"
2501,5916,"Venlo","","Venlo","Limburg","077",51.3880104,6.2003025,"Adres"
2502,5921,"Venlo","","Venlo","Limburg","077",51.367165,6.1463031,"Adres"
2503,5922,"Venlo","","Venlo","Limburg","077",51.3739263,6.1428618,"Adres"
2504,5923,"Venlo","","Venlo","Limburg","077",51.3607457,6.1432418,"Adres"
2505,5924,"Venlo","","Venlo","Limburg","077",51.3666314,6.1313871,"Adres"
2506,5925,"Venlo","","Venlo","Limburg","077",51.378597,6.1290894,"Adres"
2507,5926,"Venlo","","Venlo","Limburg","077",51.35812,6.1180093,"Adres"
2508,5927,"Venlo","","Venlo","Limburg","077",51.3823893,6.1069022,"Adres"
2509,5928,"Venlo","","Venlo","Limburg","077",51.4094401,6.0930958,"Adres"
2510,5930,"Tegelen","","Venlo","Limburg","077",51.3441241,6.1377539,"Postbus"
2511,5931,"Tegelen","","Venlo","Limburg","077",51.3463525,6.1417097,"Adres"
2512,5932,"Tegelen","","Venlo","Limburg","077",51.3352663,6.152407,"Adres"
2513,5935,"Steijl","STEYL","Venlo","Limburg","077",51.3332053,6.1219083,"Adres"
2514,5940,"Velden","","Venlo","Limburg","077",51.4029637,6.1784563,"Postbus"
2515,5941,"Velden","","Venlo","Limburg","077",51.4145226,6.1644463,"Adres"
2516,5943,"Lomm","","Venlo","Limburg","077",51.4482863,6.1696691,"Adres"
2517,5944,"Arcen","","Venlo","Limburg","077",51.4763636,6.1809478,"Adres + Postbus"
2518,5950,"Belfeld","","Venlo","Limburg","077",51.3105598,6.1153726,"Postbus"
2519,5951,"Belfeld","","Venlo","Limburg","077",51.3136515,6.1209199,"Adres"
2520,5953,"Reuver","","Beesel","Limburg","077",51.2862173,6.0828226,"Adres + Postbus"
2521,5954,"Beesel","","Beesel","Limburg","077",51.2696984,6.0468338,"Adres"
2522,5960,"Horst","","Horst aan de Maas","Limburg","077",51.4647397,6.0484978,"Postbus"
2523,5961,"Horst","","Horst aan de Maas","Limburg","077",51.4503945,6.0514924,"Adres"
2524,5962,"Melderslo","","Horst aan de Maas","Limburg","077",51.4615797,6.084853,"Adres"
2525,5963,"Hegelsom","","Horst aan de Maas","Limburg","077",51.4342209,6.0229257,"Adres"
2526,5964,"Meterik","","Horst aan de Maas","Limburg","077",51.4552708,6.0249317,"Adres"
2527,5966,"America","","Horst aan de Maas","Limburg","077",51.4362036,5.9792472,"Adres"
2528,5970,"Grubbenvorst","","Horst aan de Maas","Limburg","077",51.4195163,6.1569655,"Postbus"
2529,5971,"Grubbenvorst","","Horst aan de Maas","Limburg","077",51.4199823,6.1448144,"Adres"
2530,5973,"Lottum","","Horst aan de Maas","Limburg","077",51.4608598,6.1605462,"Adres"
2531,5975,"Sevenum","","Horst aan de Maas","Limburg","077",51.410634,6.0262189,"Adres + Postbus"
2532,5976,"Kronenberg","","Horst aan de Maas","Limburg","077",51.4152483,6.0005521,"Adres"
2533,5977,"Evertsoord","","Horst aan de Maas","Limburg","077",51.4035422,5.9583872,"Adres"
2534,5980,"Panningen","","Peel en Maas","Limburg","077",51.3211923,5.9772619,"Postbus"
2535,5981,"Panningen","","Peel en Maas","Limburg","077",51.3288575,5.9794342,"Adres"
2536,5984,"Koningslust","","Peel en Maas","Limburg","077",51.3564059,5.993904,"Adres"
2537,5985,"Grashoek","","Helden","Limburg","077",51.3599859,5.9416989,"Adres"
2538,5986,"Beringe","","Peel en Maas","Limburg","077",51.3368412,5.9482681,"Adres"
2539,5987,"Egchel","","Peel en Maas","Limburg","077",51.3134105,5.9713597,"Adres"
2540,5988,"Helden","","Peel en Maas","Limburg","077",51.319895,6.0003768,"Adres"
2541,5990,"Baarlo","","Peel en Maas","Limburg","077",51.3569579,6.1321366,"Postbus"
2542,5991,"Baarlo","","Peel en Maas","Limburg","077",51.3301266,6.0950702,"Adres"
2543,5993,"Maasbree","","Peel en Maas","Limburg","077",51.3584896,6.0503002,"Adres + Postbus"
2544,5995,"Kessel","","Peel en Maas","Limburg","077",51.2926693,6.0540036,"Adres + Postbus"
2545,6000,"Weert","","Weert","Limburg","0495",51.253197,5.7200076,"Postbus"
2546,6001,"Weert","","Weert","Limburg","0495",51.2525577,5.7099335,"Adres"
2547,6002,"Weert","","Weert","Limburg","0495",51.2636378,5.6439594,"Adres"
2548,6003,"Weert","","Weert","Limburg","0495",51.2764348,5.7050679,"Adres"
2549,6004,"Weert","","Weert","Limburg","0495",51.2537401,5.7394393,"Adres"
2550,6005,"Weert","","Weert","Limburg","0495",51.2323113,5.7480303,"Adres"
2551,6006,"Weert","","Weert","Limburg","0495",51.2207937,5.6612402,"Adres"
2552,6011,"Ell","","Leudal","Limburg","0495",51.2201477,5.7950699,"Adres"
2553,6012,"Haler","","Leudal","Limburg","0495",51.1880645,5.7800231,"Adres"
2554,6013,"Hunsel","","Leudal","Limburg","0475",51.1881543,5.8131944,"Adres"
2555,6014,"Ittervoort","","Leudal","Limburg","0475",51.1698532,5.8180288,"Adres + Postbus"
2556,6015,"Neeritter","","Leudal","Limburg","0475",51.1645144,5.8030819,"Adres"
2557,6017,"Thorn","","Maasgouw","Limburg","0475",51.1626128,5.8427213,"Adres + Postbus"
2558,6019,"Wessem","","Maasgouw","Limburg","0475",51.160396,5.8814392,"Adres + Postbus"
2559,6020,"Budel","","Cranendonck","Noord-Brabant","0495",51.2568254,5.6004011,"Postbus"
2560,6021,"Budel","","Cranendonck","Noord-Brabant","0495",51.2741027,5.5763506,"Adres"
2561,6023,"Budel-Schoot","Schoot","Cranendonck","Noord-Brabant","0495",51.250289,5.5666271,"Adres"
2562,6024,"Budel-Dorplein","DORPLEIN","Cranendonck","Noord-Brabant","0495",51.2363484,5.5880076,"Adres"
2563,6026,"Maarheeze","","Cranendonck","Noord-Brabant","0495",51.3103841,5.6148653,"Adres + Postbus"
2564,6027,"Soerendonk","","Cranendonck","Noord-Brabant","0495",51.3018545,5.5741425,"Adres"
2565,6028,"Gastel","","Cranendonck","Noord-Brabant","0495",51.2850098,5.5564143,"Adres"
2566,6029,"Sterksel","","Heeze-Leende","Noord-Brabant","040",51.3506055,5.6118505,"Adres"
2567,6030,"Nederweert","","Nederweert","Limburg","0495",51.2836176,5.7475885,"Postbus"
2568,6031,"Nederweert","","Nederweert","Limburg","0495",51.2865631,5.7527014,"Adres"
2569,6034,"Nederweert-Eind","Nederweert Eind;Eind","Nederweert","Limburg","0495",51.276111,5.779722,"Adres"
2570,6035,"Ospel","","Nederweert","Limburg","0495",51.2995048,5.7861993,"Adres + Postbus"
2571,6037,"Kelpen-Oler","Kelpen;Oler","Leudal","Limburg","0495",51.2180484,5.8284007,"Adres"
2572,6039,"Stramproy","","Weert","Limburg","0495",51.1943225,5.722053,"Adres + Postbus"
2573,6040,"Roermond","","Roermond","Limburg","0475",51.1958494,5.9858348,"Postbus"
2574,6041,"Roermond","","Roermond","Limburg","0475",51.1999003,5.975637,"Adres"
2575,6042,"Roermond","","Roermond","Limburg","0475",51.1979147,6.0143553,"Adres"
2576,6043,"Roermond","","Roermond","Limburg","0475",51.188912,6.0107824,"Adres"
2577,6044,"Roermond","","Roermond","Limburg","0475",51.1806274,6.0187806,"Adres"
2578,6045,"Roermond","","Roermond","Limburg","0475",51.1688665,6.0178725,"Adres"
2579,6049,"Herten","","Roermond","Limburg","0475",51.181315,5.9624494,"Adres + Postbus"
2580,6050,"Maasbracht","","Maasgouw","Limburg","0475",51.1458591,5.891771,"Postbus"
2581,6051,"Maasbracht","","Maasgouw","Limburg","0475",51.1404101,5.888583,"Adres"
2582,6060,"Posterholt","","Roerdalen","Limburg","0475",51.0690108,5.8510078,"Postbus"
2583,6061,"Posterholt","","Roerdalen","Limburg","0475",51.1226691,6.0334246,"Adres"
2584,6063,"Vlodrop","","Roerdalen","Limburg","0475",51.1331277,6.0757908,"Adres + Postbus"
2585,6065,"Montfort","","Roerdalen","Limburg","0475",51.1260454,5.9476358,"Adres"
2586,6067,"Linne","","Maasgouw","Limburg","0475",51.155428,5.9405902,"Adres + Postbus"
2587,6070,"Swalmen","","Roermond","Limburg","0475",51.2382609,6.0507425,"Postbus"
2588,6071,"Swalmen","","Roermond","Limburg","0475",51.2295456,6.046671,"Adres"
2589,6074,"Melick","","Roerdalen","Limburg","0475",51.1572306,6.033625,"Adres"
2590,6075,"Herkenbosch","","Roerdalen","Limburg","0475",51.1564244,6.0584854,"Adres"
2591,6077,"Sint Odiliënberg","ST ODILIENBERG","Roerdalen","Limburg","0475",51.15,6,"Adres + Postbus"
2592,6080,"Haelen","","Leudal","Limburg","0475",51.2385905,5.9533793,"Postbus"
2593,6081,"Haelen","","Leudal","Limburg","0475",51.2359716,5.9549078,"Adres"
2594,6082,"Buggenum","","Leudal","Limburg","0475",51.2323713,5.981036,"Adres"
2595,6083,"Nunhem","","Leudal","Limburg","0475",51.2453624,5.9609248,"Adres"
2596,6085,"Horn","","Leudal","Limburg","0475",51.2100669,5.9472027,"Adres + Postbus"
2597,6086,"Neer","","Leudal","Limburg","0475",51.259826,5.9893002,"Adres"
2598,6088,"Roggel","","Leudal","Limburg","0475",51.2625256,5.9225139,"Adres"
2599,6089,"Heibloem","","Leudal","Limburg","0475",51.3007315,5.8957599,"Adres"
2600,6091,"Leveroy","LEVEROIJ","Nederweert","Limburg","0495",51.2547991,5.8242896,"Adres"
2601,6092,"Leveroy","LEVEROIJ","Nederweert","Limburg","0495",51.2495322,5.850881,"Adres"
2602,6093,"Heythuysen","","Leudal","Limburg","0475",51.2474835,5.9014274,"Adres + Postbus"
2603,6095,"Baexem","","Leudal","Limburg","0475",51.2246814,5.8800423,"Adres"
2604,6096,"Grathem","","Leudal","Limburg","0475",51.1941673,5.8575731,"Adres"
2605,6097,"Heel","","Maasgouw","Limburg","0475",51.1773069,5.8974233,"Adres + Postbus"
2606,6099,"Beegden","","Maasgouw","Limburg","0475",51.1896078,5.9178131,"Adres + Postbus"
2607,6100,"Echt","","Echt-Susteren","Limburg","0475",51.0989899,5.8807662,"Postbus"
2608,6101,"Echt","","Echt-Susteren","Limburg","0475",51.1110474,5.8656888,"Adres"
2609,6102,"Echt","","Echt-Susteren","Limburg","0475",51.0883636,5.8998456,"Adres"
2610,6104,"Koningsbosch","","Echt-Susteren","Limburg","0475",51.0512859,5.9583775,"Adres"
2611,6105,"Maria Hoop","Mariahoop","Echt-Susteren","Limburg","0475",51.091389,5.969444,"Adres"
2612,6107,"Stevensweert","","Maasgouw","Limburg","0475",51.13123,5.8456817,"Adres"
2613,6109,"Ohé en Laak","OHE EN LAAK","Maasgouw","Limburg","0475",51.1166667,5.85,"Adres"
2614,6111,"Sint Joost","ST JOOST","Echt-Susteren","Limburg","0475",51.1063504,5.9068971,"Adres"
2615,6112,"Sint Joost","ST JOOST","Echt-Susteren","Limburg","0475",51.1222355,5.9037639,"Adres"
2616,6114,"Susteren","","Echt-Susteren","Limburg","046",51.0640999,5.8527448,"Adres + Postbus"
2617,6116,"Roosteren","","Echt-Susteren","Limburg","046",51.0827501,5.8159001,"Adres"
2618,6118,"Nieuwstadt","","Echt-Susteren","Limburg","046",51.0368359,5.8618076,"Adres"
